State Name,Year,Poverty Rate,All-Reported Spending per Child (2022 Dollars),State Spending per Child (2022 Dollars),Total All-Reported Spending (2022 Dollars),Total State Pre-K Spending (2022 Dollars),Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Assistant Teacher Degree Benchmark,Continuous Quality Improvement System Benchmark,Curriculum Supports Benchmark,Early Learning & Development Standards Benchmark,Maximum Class Size Benchmark,Meals Benchmark,Monitoring Benchmark,Screening & Referral Benchmark,Staff Professional Development Benchmark,Staff to Child Ratio Benchmark,Teacher Degree Benchmark,Teacher Specialized Training Benchmark,Quality Standards Met,3 Year Old Program,4 Year Old Program
Colorado,2006.0,9.7,4835.156638898317,3020.9009222593204,59752865.74350541,37332293.59728068,1514.0,9345.0,0.0221500468164794,0.1351898734177215,12358.0,No,Yes,,No,Yes,No,,No,No,Yes,No,Yes,4,Yes,Yes
Colorado,2007.0,9.8,4842.899520761341,3103.966741908382,68512499.52021068,43911817.49777788,2084.0,9784.0,0.030630392286549967,0.14567761531818588,14147.0,No,Yes,,No,Yes,No,,No,Yes,Yes,No,Yes,5,Yes,Yes
Colorado,2008.0,11.0,4811.637935163468,2992.3466846501083,65611494.88388905,40803639.39188888,2721.0,10752.0,0.03970755625601961,0.15586222892264873,13636.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2009.0,12.3,4968.614584327933,3111.384986134836,91795154.44545856,57482837.61884109,4211.0,14014.0,0.059711016264197496,0.2016954275269498,18475.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2010.0,12.3,5218.444347209303,3223.314329849828,101738790.99319257,62841736.17475225,4448.0,14749.0,0.06375872597222024,0.21073311520381774,19496.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2011.0,13.2,4881.7655975363805,2753.913313153865,95126084.43359391,53662754.820116214,4286.0,14820.0,0.06076157532110352,0.21243352493442083,19486.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2012.0,11.9,4523.0590407369045,2511.04672811944,88109190.1135549,48915190.26376669,4292.0,14908.0,0.06160382368560807,0.21040152423964434,19480.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2013.0,10.7,4384.386696120391,2750.6030079105412,85662147.2688002,53741281.56855615,4481.0,14789.0,0.06563163676309045,0.21140431128137688,19538.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2014.0,12.3,4423.711082538975,2830.368083559361,92234376.07093762,59013174.54221267,5194.0,15259.0,0.0766133195663397,0.2227949013710231,20850.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2015.0,9.9,4653.323043120416,3046.713652381869,101037603.23527358,66153293.53416752,5375.0,15913.0,0.07945894005469732,0.23294930538273484,21713.0,No,Yes,,Yes,Yes,No,,No,Yes,Yes,No,Yes,6,Yes,Yes
Colorado,2016.0,8.5,4884.690601495272,3017.4187041537157,105001309.16974236,64862432.46448827,5429.0,15704.0,0.08131627823377868,0.23078505716721043,21496.0,No,No,Yes,Yes,Yes,,,No,No,Yes,No,Yes,5,Yes,Yes
Colorado,2017.0,7.7,4957.774950786966,3356.8032793720304,107197009.98591577,72580800.50658204,5590.0,15614.0,0.08306709265175719,0.23110966385932713,21622.0,No,No,Yes,Yes,Yes,,,No,No,Yes,No,Yes,5,Yes,Yes
Colorado,2018.0,9.1,4965.194911591846,2969.0724465991225,106483570.07399873,63674727.68976478,5713.0,15324.0,0.08470103337336359,0.22889064810527415,21446.0,No,No,Yes,Yes,Yes,,,No,No,Yes,No,Yes,5,Yes,Yes
Colorado,2019.0,9.3,5105.4896761924565,3144.7507991804123,112034865.45436727,69008411.53721496,5877.0,15616.0,0.08605441180777228,0.2290542126261441,21944.0,No,No,No,Yes,Yes,,,No,No,Yes,No,Yes,4,Yes,Yes
Colorado,2020.0,9.5,6064.084310819668,3428.3070841594904,139085837.7529599,78631651.28228207,6398.0,16538.0,0.09432682667924751,0.24091365973749762,22936.0,No,No,No,Yes,Yes,,,No,No,Yes,No,Yes,4,Yes,Yes
Colorado,2021.0,7.9,5897.083326461863,3367.4668660709312,107256151.54168837,61247487.360098094,4757.0,13431.0,0.0717896865520728,0.19773861578552185,18188.0,No,No,No,Yes,Yes,,,No,No,Yes,No,Yes,4,Yes,Yes
Colorado,2022.0,8.1,6239.836273024869,3391.425416524161,127710729,69412304,5290.0,15177.0,0.08313035279327415,0.23164980081505562,20467.0,No,No,No,Yes,Yes,,,No,No,Yes,No,Yes,4,Yes,Yes
Connecticut,2002.0,8.3,,12617.048457645054,,75096672.41990337,1535.431488,4416.568512,0.03346478985222963,0.09467659568265129,5952.0,No,,,No,Yes,No,Yes,Yes,No,Yes,No,Yes,5,Yes,Yes
Connecticut,2003.0,8.1,14132.44156070568,10906.804786985891,90009520.30013448,69465439.68831314,1560.0,4809.0,0.03403958192410919,0.10426920491749962,6369.0,No,,,No,Yes,No,Yes,Yes,No,Yes,No,Yes,5,Yes,Yes
Connecticut,2004.0,10.1,13662.094929592886,11086.84825109476,88161498.58066289,71543431.76431449,897.0,5556.0,0.021046950890447922,0.12688407782954234,6453.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,No,5,Yes,Yes
Connecticut,2005.0,9.3,13520.847411304861,11124.095211129183,98661623.56029157,81172522.75560965,1043.0,6254.0,0.024480120170867953,0.14560778561616727,7297.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2006.0,8.0,14111.096368143275,11235.895149444435,104309224.35331509,83055736.94469327,1356.0,5876.0,0.03198339505153667,0.13721598206571234,7392.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2007.0,8.9,14519.35738152881,11683.92487953738,123879157.1792038,99687247.07221293,1907.0,6625.0,0.044634289057928614,0.15642708726860596,8532.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2008.0,8.1,13528.72451324421,10304.9396977427,117686374.54071137,89642670.43066375,1791.994,6907.006,0.04192093012375137,0.15969586830362303,8699.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2009.0,8.4,14331.981039630471,11328.916095505067,127053011.91632412,100430841.18665242,3471.0,4681.0,0.08245830759728227,0.10919821774325239,8865.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2010.0,8.6,14500.725068474178,12912.539663418629,129926496.61352862,115696355.38423091,3068.0,5440.0,0.07214918985019872,0.12557130326393057,8960.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2011.0,10.1,14237.719700184729,12608.747168838094,129805290.50658417,114953947.9382969,3115.0,5517.0,0.07435254803675856,0.1297415516308821,9117.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2012.0,10.3,15394.136858174003,11012.924847489177,138439472.7655588,99039233.15347017,3057.0,5396.0,0.0751327172630751,0.12897057769067138,8993.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2013.0,10.9,15523.22192931164,12497.970091874886,147268806.44337952,118568242.26161703,2517.0,5302.0,0.06405069089243454,0.12944968016016406,9487.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2014.0,8.6,14142.269903374126,11008.125237071743,131395829.672249,102276491.57763356,2347.0,5381.0,0.06064599483204134,0.1361279060942599,9291.0,No,Yes,,Yes,Yes,No,,Yes,No,Yes,No,Yes,6,Yes,Yes
Connecticut,2015.0,9.1,12382.625672265864,9855.97224661671,182012214.75663593,144872936.05301902,3618.6959539610802,8976.385746354525,0.09330383544660376,0.23051838074870376,14699.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2016.0,9.8,12720.913467249295,9651.420663983357,190050447.20070446,144192224.71991137,3622.6950616804043,9222.229993421042,0.09530899925494354,0.236813547837122,14940.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2017.0,10.9,12131.783697921566,9463.790885304239,179283499.4878849,139855901.70302606,3064.400626755118,11558.247234544788,0.08283507127520998,0.3023582084533128,14778.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2018.0,10.2,11391.314072428024,8914.535973942222,166142315.74636272,130018507.17994732,3223.523206418199,11225.642802954973,0.08653753574277044,0.29909524680152866,14585.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2019.0,8.3,9913.560741908812,9913.560741908812,148782719.61456746,148782719.61456746,5481.229562314767,8060.989733721099,0.14549104322118084,0.21394420440896805,15008.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2020.0,11.2,9461.110367673771,9461.110367673771,140582638.95326456,140582638.95326456,5425.0,7986.0,0.1460728614125313,0.20983761626990383,14859.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2021.0,8.0,14059.717110035519,14059.717110035519,135901225.58560333,135901225.58560333,3120.0,5643.0,0.08508317425688573,0.15086218419997327,9666.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Connecticut,2022.0,10.2,11835.722358054876,11835.722358054876,130701882,130701882,3589.0,6798.0,0.09719175670918298,0.18148810636196172,11043.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Delaware,2002.0,9.1,,9557.14224346445,,8056670.911240531,0.0,843.0,0.0,0.07961091698932855,843.0,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,7,No,Yes
Delaware,2003.0,7.3,9650.88221145227,9650.88221145227,8135693.704254264,8135693.704254264,0.0,843.0,0.0,0.08493702770780856,843.0,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,7,No,Yes
Delaware,2004.0,9.0,9371.469528957963,9371.469528957963,7900148.812911563,7900148.812911563,0.0,843.0,0.0,0.08292347039150108,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2005.0,9.2,9710.693965613964,9710.693965613964,8186115.013012571,8186115.013012571,0.0,843.0,0.0,0.08254185841574464,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2006.0,9.3,9907.360978505685,9907.360978505685,8351905.304880293,8351905.304880293,0.0,843.0,0.0,0.07769585253456221,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2007.0,9.3,10225.16677354176,10225.16677354176,8619815.590095703,8619815.590095703,0.0,843.0,0.0,0.07613112977512869,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2008.0,9.6,9750.652083254448,9750.652083254448,8219799.706183501,8219799.706183501,0.0,843.0,0.0,0.07279164148173733,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2009.0,12.3,9452.00279406392,9452.00279406392,7968038.355395884,7968038.355395884,0.0,843.0,0.0,0.07348326359832635,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2010.0,12.2,9436.833164418125,9436.833164418125,7955250.357604479,7955250.357604479,0.0,843.0,0.0,0.07486678507992896,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2011.0,13.7,9156.34370411541,9156.34370411541,7718797.742569291,7718797.742569291,0.0,843.0,0.0,0.07392791370691923,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2012.0,13.5,8921.020598979501,8921.020598979501,7520420.364939719,7520420.364939719,0.0,843.0,0.0,0.07446996466431095,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2013.0,11.2,8656.498838883685,8656.498838883685,7297428.521178946,7297428.521178946,0.0,843.0,0.0,0.07412944073162153,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2014.0,11.0,9016.628075812943,9016.628075812943,7601017.467910311,7601017.467910311,0.0,635.0,0.0,0.05772202527042996,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2015.0,11.1,8632.661643926036,8632.661643926036,7277333.765829648,7277333.765829648,0.0,843.0,0.0,0.07482027158959795,843.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,8,No,Yes
Delaware,2016.0,11.6,8905.983079588486,8905.983079588486,7507743.736093095,7507743.736093095,0.0,843.0,0.0,0.07340008707009142,843.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,6,No,Yes
Delaware,2017.0,9.2,8959.175257489671,8959.175257489671,7445074.638973916,7445074.638973916,0.0,831.0,0.0,0.07448238773863942,831.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,No,Yes
Delaware,2018.0,7.4,8522.035674922172,8522.035674922172,7201120.145309236,7201120.145309236,258.98012552301253,586.0198744769875,0.02340322840439296,0.053556925102996485,845.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,8,Yes,Yes
Delaware,2019.0,6.5,8210.928651630882,8210.928651630882,6938234.710628095,6938234.710628095,263.7015945330296,581.2984054669704,0.02377403484791107,0.052577641594335235,845.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
Delaware,2020.0,10.5,8121.246868428308,8121.246868428308,6862453.60382192,6862453.60382192,263.03876852907644,581.9612314709236,0.023404107885850737,0.05228762187519529,845.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
Delaware,2021.0,11.7,8023.783487314338,8023.783487314338,6659740.294470901,6659740.294470901,169.0,661.0,0.015294117647058824,0.058135444151275285,830.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
Delaware,2022.0,9.3,7517.481662591687,7517.481662591687,6149300,6149300,241.0,577.0,0.02195099735859368,0.051935193519351934,818.0,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,9,Yes,Yes
District of Columbia,2002.0,17.0,,15502.53813295258,,69637401.293223,1125.0,3011.0,0.2,0.44,4492.0,No,,,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,6,Yes,Yes
District of Columbia,2003.0,16.8,14940.533370545378,14940.533370545378,69368896.43944219,69368896.43944219,1348.0,3295.0,0.22,0.51,4643.0,No,,,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,6,Yes,Yes
District of Columbia,2004.0,17.0,Not reported,Not reported,Not reported,Not reported,1702.0,3358.0,0.28371395232538754,0.6125501641736593,5060.0,Not reported,Not reported,,Not reported,Not reported,Not reported,,Not reported,Not reported,Not reported,Not reported,Not reported,0,Yes,Yes
District of Columbia,2005.0,21.3,Not reported,Not reported,Not reported,Not reported,1619.0,3753.0,0.22990627662595853,0.6376146788990825,5372.0,Not reported,Not reported,,Not reported,Not reported,Not reported,,Not reported,Not reported,Not reported,Not reported,Not reported,0,Yes,Yes
District of Columbia,2006.0,18.3,20191.471848319903,17796.33140045879,85833946.82720791,75652204.7833503,1792.0,3892.0,0.24666207845836202,0.5588742102240092,5684.0,Yes,Yes,,Yes,Yes,Yes,,No,No,Yes,Yes,Yes,8,Yes,Yes
District of Columbia,2007.0,18.0,15948.122335954262,15948.122335954262,93966336.80344251,93966336.80344251,1787.0,4105.0,0.27543156596794083,0.6366315136476427,5892.0,Yes,Yes,,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,9,Yes,Yes
District of Columbia,2008.0,16.5,16034.070881969465,16034.070881969465,105167470.91483772,105167470.91483772,2350.0,4209.0,0.32620766240977234,0.6804073714839961,6559.0,Not reported,Not reported,,Not reported,Not reported,Not reported,,Not reported,Not reported,Not reported,Not reported,Not reported,0,Yes,Yes
District of Columbia,2009.0,17.9,18489.223250928404,18489.223250928404,145473208.5383047,145473208.5383047,2879.0,4989.0,0.4202306232666764,0.7241979968065031,7868.0,No,Yes,,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,8,Yes,Yes
District of Columbia,2010.0,19.5,20613.228246290975,18952.876660301365,172429654.280224,158540813.2634209,3193.0,5172.0,0.5509922346850733,0.9330687353418726,8365.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
District of Columbia,2011.0,19.9,20419.32537311038,19080.558273224287,206173928.2922955,192656396.88474563,4068.0,6029.0,0.6491144088080422,1.0,10097.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
District of Columbia,2012.0,18.4,19613.536019268427,18346.830912445024,220985710.3290974,206713743.89051807,4722.0,6945.0,0.6885389326334208,0.92,11267.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
District of Columbia,2013.0,23.2,21471.35371466197,18716.23156166123,255917064.92505604,223078763.9834402,5401.0,6518.0,0.7984920165582495,0.9385169186465083,11919.0,No,No,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
District of Columbia,2014.0,19.0,19001.393488095575,19001.393488095575,236111315.48307562,236111315.48307562,5364.0,6616.0,0.6931128052719989,0.985844136492326,12426.0,No,No,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
District of Columbia,2015.0,16.6,21288.419893183243,19977.81520500269,268489551.69282705,251960205.36549395,5541.0,6637.0,0.6358733073215516,0.8625081221572449,12612.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
District of Columbia,2016.0,16.3,21823.796676970564,20525.41780611669,281570624.7262742,264818940.53451753,5736.0,6944.0,0.6995121951219512,0.81187887291009,12902.0,No,No,Yes,Yes,No,,,Yes,No,No,No,No,3,Yes,Yes
District of Columbia,2017.0,13.6,21858.38973323189,20577.44351849821,285842162.5414734,269091228.8914011,5746.0,7101.0,0.6597014925373135,0.8791630555899468,13077.0,No,Yes,Yes,No,No,,,Yes,No,No,No,No,3,Yes,Yes
District of Columbia,2018.0,14.7,21758.338369110068,20545.652662460307,293563501.27603304,277201945.72191447,6063.0,7269.0,0.7320695484182564,0.8501754385964913,13492.0,No,Yes,Yes,Yes,No,,,Yes,No,No,No,No,4,Yes,Yes
District of Columbia,2019.0,12.5,22238.664807570425,21063.93393001868,306070743.74659175,289902922.6788471,6360.0,7237.0,0.7139649753030983,0.8730848111955604,13763.0,No,Yes,Yes,Yes,No,,,Yes,No,No,No,No,4,Yes,Yes
District of Columbia,2020.0,16.8,21720.132849176814,20556.98842137756,301757805.6736135,285598240.13819844,6435.0,7356.0,0.7303370786516854,0.8400137033230558,13893.0,No,Yes,Yes,Yes,No,,,Yes,No,No,No,No,4,Yes,Yes
District of Columbia,2021.0,14.0,20824.045404463228,20824.045404463228,269109138.7618783,269109138.7618783,5596.0,7220.0,0.6399817017383349,0.8354547558435548,12923.0,No,Yes,Yes,Yes,No,,,Yes,No,No,No,No,4,Yes,Yes
District of Columbia,2022.0,13.4,20442.47079344475,20442.47079344475,251973895,251973895,5561.0,6716.0,0.6879871334900408,0.8303659742828883,12326.0,No,Yes,Yes,Yes,No,,,Yes,No,No,No,No,4,Yes,Yes
Florida,2002.0,12.6,,0,,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
Florida,2003.0,12.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
Florida,2004.0,11.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Florida,2005.0,11.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Florida,2006.0,11.5,3423.237449357239,3423.237449357239,362507152.93713415,362507152.93713415,0.0,105896.0,0.0,0.46535214733631863,105896.0,No,Yes,,Yes,Yes,No,,No,No,Yes,No,No,4,No,Yes
Florida,2007.0,12.5,3539.385453439525,3539.385453439525,440264156.5533425,440264156.5533425,0.0,124390.0,0.0,0.5665473360114411,124390.0,No,Yes,,Yes,Yes,No,,No,No,Yes,No,No,4,No,Yes
Florida,2008.0,13.1,3587.801376619227,3587.801376619227,482857072.6695454,482857072.6695454,0.0,134583.0,0.0,0.6129277601173181,134583.0,No,Yes,,Yes,Yes,No,,No,No,Yes,No,No,4,No,Yes
Florida,2009.0,14.6,3405.863851173817,3405.863851173817,503257254.3771455,503257254.3771455,0.0,147762.0,0.0,0.6674707285342585,147762.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2010.0,16.0,3491.166044727479,3491.166044727479,544192489.5539852,544192489.5539852,0.0,155877.0,0.0,0.7258364182440455,155877.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2011.0,14.9,3264.3246781563103,3264.3246781563103,536615805.1927595,536615805.1927595,0.0,164388.0,0.0,0.7598840676179779,164388.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2012.0,15.3,2994.9579046413623,2994.9579046413623,524483018.1766047,524483018.1766047,0.0,175122.0,0.0,0.7941428551993723,175122.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2013.0,14.8,2855.8570897156915,2855.8570897156915,497333232.8885391,497333232.8885391,0.0,174145.0,0.0,0.7849956275186845,174145.0,No,Yes,,Yes,No,No,,No,No,No,No,No,2,No,Yes
Florida,2014.0,16.7,2766.7299449049096,2766.7299449049096,471080040.7991794,471080040.7991794,0.0,170266.0,0.0,0.7952638953759925,170266.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2015.0,16.2,2801.627872425199,2801.627872425199,466532676.57198894,466532676.57198894,0.0,166522.0,0.0,0.7648061139663163,166522.0,No,Yes,,Yes,Yes,No,,No,No,No,No,No,3,No,Yes
Florida,2016.0,13.0,2872.582858249351,2872.582858249351,485538317.61559653,485538317.61559653,0.0,169025.0,0.0,0.7604626888502964,169025.0,No,Yes,No,Yes,Yes,,,No,No,No,No,No,3,No,Yes
Florida,2017.0,13.7,2845.247754299942,2845.247754299942,481501277.46017915,481501277.46017915,0.0,169230.0,0.0,0.7502959419377435,169230.0,No,No,No,Yes,Yes,,,No,No,No,No,No,2,No,Yes
